proteins,NaN_prop_samples_with_targets,NaN_prop_all_samples,target,NaN_control,targeting_pert_ids
O60841,0.0,0.0,False,False,
O60858,0.9230769230769231,0.9148936170212766,False,False,
O60869,0.0,0.0,False,False,
O60870,0.01282051282051282,0.02127659574468085,False,False,
O60879,0.0,0.0,False,False,
O60884,0.0,0.0,False,False,
O60885,0.0,0.0,False,False,
O60888,0.01282051282051282,0.010638297872340425,False,False,
O60890,0.05128205128205128,0.07446808510638298,False,False,
O60906,0.02564102564102564,0.02127659574468085,False,False,
O60907,0.23076923076923078,0.22340425531914893,False,False,
O60911,0.23076923076923078,0.26595744680851063,False,True,
O60921,0.01282051282051282,0.010638297872340425,False,False,
O60925,0.0,0.0,False,False,
O60927,0.0,0.0,False,False,
O60930,0.05128205128205128,0.06382978723404255,False,False,
O60934,0.0,0.0,False,False,
O60936,0.0,0.0,False,False,
O60941,1.0,0.9893617021276596,False,True,
O60942,0.0,0.0,False,False,
O75027,0.0,0.0,False,False,
O75030,0.9230769230769231,0.925531914893617,False,True,
O75037,0.0,0.0,False,False,
O75038,0.46153846153846156,0.4574468085106383,False,False,
O75044,0.01282051282051282,0.010638297872340425,False,False,
O75052,0.15384615384615385,0.13829787234042554,False,False,
O75054,0.0,0.0,False,False,
O75063,0.0,0.0,False,False,
O75083,0.0,0.0,False,False,
O75084,0.9871794871794872,0.9893617021276596,False,True,
O75093,0.9487179487179487,0.925531914893617,False,True,
O75096,0.9871794871794872,0.9787234042553191,False,True,
O75110,0.0,0.0,False,False,
O75113,0.05128205128205128,0.06382978723404255,False,False,
O75116,0.0,0.0,False,False,
O75122,0.0,0.0,False,False,
O75127,0.0,0.0,False,False,
O75128,0.02564102564102564,0.031914893617021274,False,False,
O75131,0.0,0.0,False,False,
O75132,0.6794871794871795,0.6914893617021277,False,True,
O75140,0.16666666666666666,0.1595744680851064,False,True,
O75143,0.07692307692307693,0.07446808510638298,False,False,
O75145,0.11538461538461539,0.11702127659574468,False,False,
O75146,0.0,0.0,False,False,
O75147,0.9615384615384616,0.9680851063829787,False,True,
O75150,0.0,0.0,False,False,
O75151,0.0,0.0,False,False,
O75152,0.0,0.0,False,False,
O75153,0.0,0.0,False,False,
O75157,0.01282051282051282,0.010638297872340425,False,False,
O75161,0.11538461538461539,0.11702127659574468,False,False,
O75164,0.02564102564102564,0.031914893617021274,False,False,
O75165,0.0,0.0,False,False,
O75167,0.1282051282051282,0.13829787234042554,False,False,
O75170,0.0,0.0,False,False,
O75173,0.46153846153846156,0.46808510638297873,False,False,
O75175,0.0,0.0,False,False,
O75179,0.0,0.0,False,False,
O75182,0.01282051282051282,0.02127659574468085,False,False,
O75190,0.01282051282051282,0.010638297872340425,False,False,
O75191,0.01282051282051282,0.010638297872340425,False,False,
O75208,0.0,0.0,False,False,
O75223,0.0,0.0,False,False,
O75251,0.0,0.0,False,False,
O75298,0.10256410256410256,0.11702127659574468,False,False,
O75306,0.0,0.0,False,False,
O75312,0.0,0.0,False,False,
O75319,0.2564102564102564,0.26595744680851063,False,False,
O75323,0.0,0.0,False,False,
O75326,0.6794871794871795,0.6595744680851063,False,True,
O75330,0.0,0.0,False,False,
O75339,0.28205128205128205,0.26595744680851063,False,False,
O75340,0.0,0.0,False,False,
O75347,0.0,0.0,False,False,
O75348,0.0,0.0,False,False,
O75351,0.0,0.0,False,False,
O75352,0.6153846153846154,0.6276595744680851,False,True,
O75354,0.05128205128205128,0.07446808510638298,False,False,
O75356,0.3333333333333333,0.35106382978723405,False,True,
O75362,0.48717948717948717,0.4787234042553192,False,False,
O75367,0.0,0.0,False,False,
O75368,0.0,0.0,False,False,
O75369,0.0,0.0,False,False,
O75376,0.038461538461538464,0.0425531914893617,False,False,
O75379,0.8461538461538461,0.8617021276595744,False,False,
O75380,0.0,0.0,False,False,
O75381,0.0,0.0,False,False,
O75382,0.02564102564102564,0.031914893617021274,False,False,
O75385,0.5256410256410257,0.5319148936170213,False,True,
O75386,0.3076923076923077,0.26595744680851063,False,False,
O75390,0.0,0.0,False,False,
O75391,0.0,0.0,False,False,
O75394,0.01282051282051282,0.010638297872340425,False,False,
O75396,0.0,0.0,False,False,
O75400,0.0,0.0,False,False,
O75410,0.0,0.0,False,False,
O75414,0.0,0.010638297872340425,False,False,
O75419,0.0,0.0,False,False,
O75420,0.14102564102564102,0.1595744680851064,False,False,
O75427,0.01282051282051282,0.010638297872340425,False,False,
O75431,0.0,0.0,False,False,
O75436,0.0,0.0,False,False,
O75438,0.01282051282051282,0.010638297872340425,False,False,
O75439,0.0,0.0,False,False,
O75446,0.5256410256410257,0.5106382978723404,False,True,
O75448,0.01282051282051282,0.010638297872340425,False,False,
O75449,0.0,0.0,False,False,
O75460,0.9743589743589743,0.9574468085106383,False,True,
O75462,0.46153846153846156,0.43617021276595747,False,True,
O75475,0.0,0.0,False,False,
O75477,0.0,0.0,False,False,
O75486,0.07692307692307693,0.09574468085106383,False,False,
O75487,0.02564102564102564,0.031914893617021274,False,False,
O75489,0.0,0.0,False,False,
O75494,0.0,0.0,False,False,
O75496,0.2692307692307692,0.30851063829787234,False,False,
O75503,0.01282051282051282,0.02127659574468085,False,False,
O75506,0.0,0.0,False,False,
O75509,0.5384615384615384,0.5212765957446809,False,True,
O75521,0.0,0.0,False,False,
O75525,0.23076923076923078,0.2765957446808511,False,True,
O75528,0.038461538461538464,0.05319148936170213,False,True,
O75529,0.0,0.0,False,False,
O75530,0.0,0.0,False,False,
O75531,0.0,0.0,False,False,
O75533,0.0,0.0,False,False,
O75534,0.0,0.0,False,False,
O75554,0.0,0.0,False,False,
O75558,0.9487179487179487,0.9468085106382979,False,True,
O75564,0.9615384615384616,0.9680851063829787,False,True,
O75569,0.0,0.0,False,False,
O75570,0.01282051282051282,0.02127659574468085,False,False,
O75575,0.9487179487179487,0.9574468085106383,False,True,
O75582,0.0,0.0,False,False,
O75586,0.01282051282051282,0.010638297872340425,False,False,
O75592,0.0,0.0,False,False,
O75600,0.01282051282051282,0.02127659574468085,False,False,
O75607,0.0,0.0,False,False,
O75608,0.0,0.0,False,False,
O75616,0.0,0.0,False,False,
O75629,0.01282051282051282,0.010638297872340425,False,False,
O75635,0.7948717948717948,0.7978723404255319,False,True,
O75643,0.0,0.0,False,False,
O75648,0.0,0.0,False,False,
O75663,0.0,0.0,False,False,
O75665,0.6025641025641025,0.6170212765957447,False,True,
O75674,0.01282051282051282,0.010638297872340425,False,False,
O75676,0.0,0.0,False,False,
O75683,0.0,0.0,False,False,
O75688,0.0,0.0,False,False,
O75689,0.5512820512820513,0.5212765957446809,False,False,
O75691,0.0,0.0,False,False,
O75694,0.0,0.0,False,False,
O75695,0.01282051282051282,0.010638297872340425,False,False,
O75717,0.0,0.0,False,False,
O75718,0.0,0.010638297872340425,False,False,
O75746,0.0,0.0,False,False,
O75764,0.8717948717948718,0.8829787234042553,False,True,
O75771,0.7051282051282052,0.7127659574468085,False,True,
O75781,0.6282051282051282,0.6382978723404256,False,False,
O75787,0.0,0.0,False,False,
O75792,0.01282051282051282,0.010638297872340425,False,False,
O75794,0.0,0.0,False,False,
O75808,0.15384615384615385,0.1702127659574468,False,False,
O75815,0.0,0.0,False,False,
O75817,0.20512820512820512,0.2127659574468085,False,False,
O75818,0.0,0.0,False,False,
O75821,0.0,0.0,False,False,
O75822,0.0,0.010638297872340425,False,False,
O75828,0.07692307692307693,0.0851063829787234,False,False,
O75832,0.0,0.0,False,False,
O75843,0.01282051282051282,0.010638297872340425,False,False,
O75844,0.0,0.0,False,False,
O75845,0.21794871794871795,0.22340425531914893,False,False,
O75864,0.08974358974358974,0.0851063829787234,False,False,
O75865,0.02564102564102564,0.0425531914893617,False,False,
O75874,0.0,0.0,False,False,
O75879,0.0,0.0,False,False,
O75880,0.3076923076923077,0.2978723404255319,False,False,
O75882,0.0,0.0,False,False,
O75884,0.0,0.0,False,False,
O75886,0.01282051282051282,0.010638297872340425,False,False,
O75891,0.9743589743589743,0.9574468085106383,False,True,
O75896,0.0,0.0,False,False,
O75907,1.0,0.9893617021276596,False,True,
O75909,0.01282051282051282,0.010638297872340425,False,False,
O75911,0.16666666666666666,0.14893617021276595,False,False,
O75915,0.01282051282051282,0.010638297872340425,False,False,
O75923,0.7307692307692307,0.723404255319149,False,True,
O75925,0.02564102564102564,0.0425531914893617,False,False,
O75928,0.01282051282051282,0.031914893617021274,False,False,
O75934,0.0,0.0,False,False,
O75935,0.0,0.0,False,False,
O75937,0.0,0.0,False,False,
O75940,0.01282051282051282,0.010638297872340425,False,False,
O75943,0.0,0.010638297872340425,False,False,
O75947,0.0,0.0,False,False,
O75954,0.0,0.010638297872340425,False,False,
O75955,0.0,0.0,False,False,
O75962,0.0,0.0,False,False,
O75964,0.358974358974359,0.35106382978723405,False,True,
O75969,0.08974358974358974,0.10638297872340426,False,False,
O75970,0.9743589743589743,0.9574468085106383,False,True,
O75976,0.0,0.0,False,False,
O76003,0.0,0.0,False,False,
O76013,0.6282051282051282,0.6170212765957447,False,True,
O76021,0.0,0.0,False,False,
O76024,0.0,0.0,False,False,
O76027,0.9871794871794872,0.9893617021276596,False,True,
O76031,0.0,0.0,False,False,
O76041,0.7948717948717948,0.7872340425531915,False,True,
O76054,0.0,0.0,False,False,
O76062,0.0,0.0,False,False,
O76070,0.0,0.0,False,False,
O76071,0.0,0.0,False,False,
O76074,0.3333333333333333,0.3723404255319149,False,False,
O76075,0.05128205128205128,0.05319148936170213,False,False,
O76080,0.11538461538461539,0.1276595744680851,False,True,
O76081,0.9871794871794872,0.9893617021276596,False,True,
O76087,0.9871794871794872,0.9893617021276596,False,True,
O76094,0.0,0.0,False,False,
O76095,0.01282051282051282,0.010638297872340425,False,False,
O77932,0.48717948717948717,0.4787234042553192,False,False,
O94759,0.02564102564102564,0.02127659574468085,False,False,
O94760,0.0,0.0,False,False,
O94761,0.01282051282051282,0.010638297872340425,False,False,
O94762,0.02564102564102564,0.02127659574468085,False,False,
O94763,0.0,0.0,False,False,
O94766,0.0,0.0,False,False,
O94768,0.11538461538461539,0.13829787234042554,False,False,
O94776,0.0,0.0,False,False,
O94782,0.717948717948718,0.723404255319149,False,True,
O94804,0.0,0.0,False,False,
O94806,0.5897435897435898,0.5851063829787234,False,True,
O94808,0.038461538461538464,0.0425531914893617,False,False,
O94811,0.0,0.031914893617021274,False,False,
O94817,0.1282051282051282,0.10638297872340426,False,False,
O94819,0.01282051282051282,0.010638297872340425,False,False,
O94822,0.9230769230769231,0.925531914893617,False,True,
O94826,0.0,0.0,False,False,
O94829,0.01282051282051282,0.02127659574468085,False,False,
O94830,0.5641025641025641,0.574468085106383,False,False,
O94832,0.0,0.0,False,False,
O94842,0.0,0.0,False,False,
O94851,0.01282051282051282,0.010638297872340425,False,False,
O94854,0.8205128205128205,0.8191489361702128,False,True,
O94855,0.0,0.0,False,False,
O94864,0.15384615384615385,0.1702127659574468,False,False,
O94868,0.9743589743589743,0.9680851063829787,False,True,
O94874,0.0,0.0,False,False,
O94875,0.9871794871794872,0.9680851063829787,False,True,
O94876,0.7692307692307693,0.7872340425531915,False,False,
O94880,0.9743589743589743,0.9787234042553191,False,True,
O94885,0.01282051282051282,0.031914893617021274,False,False,
O94886,0.02564102564102564,0.031914893617021274,False,False,
O94887,0.34615384615384615,0.3404255319148936,False,True,
O94888,0.0,0.0,False,False,
O94889,0.0641025641025641,0.06382978723404255,False,False,
O94901,0.0,0.0,False,False,
O94903,0.0,0.0,False,False,
O94905,0.0,0.0,False,False,
O94906,0.0,0.0,False,False,
O94907,0.14102564102564102,0.1702127659574468,False,True,
O94913,0.0,0.0,False,False,
O94915,0.0,0.0,False,False,
O94916,0.19230769230769232,0.2127659574468085,False,False,
O94919,0.0,0.0,False,False,
O94923,0.0,0.0,False,False,
O94925,0.0,0.0,False,False,
O94927,0.0,0.0,False,False,
O94929,0.9102564102564102,0.925531914893617,False,True,
O94952,0.05128205128205128,0.05319148936170213,False,False,
O94953,0.0,0.0,False,False,
O94955,0.07692307692307693,0.09574468085106383,False,False,
O94964,0.02564102564102564,0.05319148936170213,False,False,
O94966,0.0,0.0,False,False,
O94967,0.01282051282051282,0.010638297872340425,False,False,
O94972,0.2948717948717949,0.2872340425531915,False,True,
O94973,0.0,0.0,False,False,
O94979,0.0,0.0,False,False,
O94985,0.41025641025641024,0.40425531914893614,False,True,
O94992,0.0,0.0,False,False,
O95049,0.0,0.0,False,False,
O95059,0.5641025641025641,0.5531914893617021,False,True,
O95067,0.10256410256410256,0.11702127659574468,False,False,
O95070,0.7692307692307693,0.7659574468085106,False,True,
O95071,0.0,0.0,False,False,
O95081,0.15384615384615385,0.20212765957446807,False,False,
O95084,0.8076923076923077,0.8297872340425532,False,True,
O95104,0.0,0.0,False,False,
O95139,0.0641025641025641,0.0851063829787234,False,False,
O95140,0.0,0.0,False,False,
O95147,0.8974358974358975,0.9042553191489362,False,True,
O95149,0.01282051282051282,0.010638297872340425,False,False,
O95155,0.0,0.0,False,False,
O95159,0.0,0.0,False,False,
O95163,0.0,0.0,False,False,
O95166,0.01282051282051282,0.010638297872340425,False,False,
O95167,0.01282051282051282,0.010638297872340425,False,False,
O95168,0.0,0.0,False,False,
O95169,0.0,0.0,False,False,
O95171,0.9230769230769231,0.9361702127659575,False,True,
O95178,0.34615384615384615,0.3404255319148936,False,False,
O95182,0.0,0.0,False,False,
O95197,0.0,0.0,False,False,
O95202,0.0,0.0,False,False,
O95208,0.0,0.0,False,False,
O95210,0.0,0.0,False,False,
O95218,0.0,0.0,False,False,
O95219,0.0,0.0,False,False,
O95229,0.0,0.010638297872340425,False,False,
O95232,0.0,0.0,False,False,
O95235,0.08974358974358974,0.09574468085106383,False,False,
O95239,0.0,0.0,False,False,
O95243,0.7564102564102564,0.7553191489361702,False,False,
O95248,0.0,0.0,False,False,
O95249,0.0,0.0,False,False,
O95251,0.0,0.0,False,False,
O95260,0.0,0.0,False,False,
O95271,0.5512820512820513,0.5319148936170213,False,True,
O95273,0.01282051282051282,0.02127659574468085,False,False,
O95274,0.15384615384615385,0.1595744680851064,False,False,
O95292,0.0,0.0,False,False,
O95294,0.2564102564102564,0.24468085106382978,False,False,
O95295,0.07692307692307693,0.06382978723404255,False,False,
O95297,0.5641025641025641,0.5531914893617021,False,True,
O95298,0.0,0.0,False,False,
O95299,0.0,0.0,False,False,
O95302,0.0,0.0,False,False,
O95319,0.0,0.0,False,False,
O95336,0.0,0.0,False,False,
O95340,0.0,0.0,False,False,
O95347,0.0,0.0,False,False,
O95352,0.0,0.0,False,False,
O95359,0.01282051282051282,0.010638297872340425,False,False,
O95361,0.0,0.0,False,False,
O95363,0.0,0.0,False,False,
O95365,0.01282051282051282,0.02127659574468085,False,False,
O95372,0.0,0.0,False,False,
O95373,0.0,0.0,False,False,
O95376,0.0,0.0,False,False,
O95379,0.10256410256410256,0.10638297872340426,False,False,
O95382,0.1794871794871795,0.20212765957446807,False,True,
O95391,0.38461538461538464,0.39361702127659576,False,True,
O95394,0.0,0.0,False,False,
O95396,0.01282051282051282,0.010638297872340425,False,False,
O95398,0.5128205128205128,0.5,False,False,
O95400,0.0,0.0,False,False,
O95402,0.8846153846153846,0.8936170212765957,False,True,
O95405,0.20512820512820512,0.20212765957446807,False,False,
O95407,0.07692307692307693,0.0851063829787234,False,False,
O95425,0.0,0.0,False,False,
O95429,0.0,0.0,False,False,
O95433,0.0,0.0,False,False,
O95453,0.0,0.0,False,False,
O95456,0.0,0.0,False,False,
O95466,0.9871794871794872,0.9893617021276596,False,True,
O95470,0.0,0.0,False,False,
O95471,0.01282051282051282,0.010638297872340425,False,False,
O95476,0.3974358974358974,0.39361702127659576,False,True,
O95478,0.0,0.0,False,False,
O95479,0.0,0.0,False,False,
O95486,0.0,0.0,False,False,
O95487,0.0,0.0,False,False,
O95490,0.9743589743589743,0.9680851063829787,False,True,
O95497,0.782051282051282,0.7978723404255319,False,False,
O95503,0.3076923076923077,0.30851063829787234,False,False,
O95544,0.16666666666666666,0.18085106382978725,False,False,
O95551,0.20512820512820512,0.22340425531914893,False,False,
O95563,0.05128205128205128,0.06382978723404255,False,False,
O95571,0.0,0.0,False,False,
O95573,0.0,0.0,False,False,
O95602,0.0,0.0,False,False,
O95613,0.038461538461538464,0.0425531914893617,False,False,
O95619,0.0641025641025641,0.06382978723404255,False,False,
O95625,0.0641025641025641,0.0851063829787234,False,False,
O95628,0.0,0.010638297872340425,False,False,
O95630,0.0,0.0,False,False,
O95639,0.01282051282051282,0.02127659574468085,False,False,
O95644,0.01282051282051282,0.010638297872340425,False,False,
O95671,0.0,0.0,False,False,
O95674,0.05128205128205128,0.05319148936170213,False,False,
O95678,1.0,0.9893617021276596,False,True,
O95684,0.02564102564102564,0.02127659574468085,False,False,
O95685,0.01282051282051282,0.010638297872340425,False,False,
O95696,0.0,0.0,False,False,
O95707,0.0,0.0,False,False,
O95714,0.0,0.0,False,False,
O95716,0.02564102564102564,0.031914893617021274,False,False,
O95721,0.0,0.0,False,False,
O95747,0.0,0.0,False,False,
O95749,0.0,0.0,False,False,
O95757,0.0,0.0,False,False,
O95758,0.0,0.0,False,False,
O95759,0.05128205128205128,0.07446808510638298,False,False,
O95772,0.8846153846153846,0.8829787234042553,False,True,
O95777,0.01282051282051282,0.010638297872340425,False,False,
O95782,0.0,0.0,False,False,
O95785,0.0,0.0,False,False,
O95786,0.0,0.0,False,False,
O95793,0.0,0.0,False,False,
O95801,0.0,0.0,False,False,
O95810,0.9743589743589743,0.9680851063829787,False,True,
O95816,0.0,0.0,False,False,
O95817,0.0,0.0,False,False,
O95819,0.0,0.0,False,False,
O95822,0.02564102564102564,0.0425531914893617,False,False,
O95825,0.0,0.0,False,False,
O95831,0.0,0.0,False,False,
O95833,0.0,0.010638297872340425,False,False,
O95834,0.0,0.0,False,False,
O95835,0.3333333333333333,0.35106382978723405,False,False,
O95847,0.6666666666666666,0.6808510638297872,False,True,
O95848,0.0641025641025641,0.06382978723404255,False,False,
